real value,Predicted value
283,296.7
306,331.8
318,334.1
325,338.7
310,321.3
334,344.5
339,345.0
337,345.1
336,346.6
334,352.2
337,353.6
318,331.3
300,313.1
279,291.8
259,276.6
248,273.4
240,250.8
243,250.9
263,267.3
289,296.8
299,303.6
287,289.4
265,277.9
258,276.4
293,312.6
315,344.1
328,345.0
336,348.8
317,331.0
341,357.6
348,360.9
345,358.4
339,363.7
339,358.4
340,356.5
320,342.0
303,314.4
281,295.8
261,277.8
249,268.6
240,246.6
242,246.3
262,271.6
290,297.5
300,305.7
289,293.8
270,277.4
264,276.8
292,313.8
316,338.0
328,339.1
337,340.2
318,308.5
344,327.9
347,330.8
342,330.6
342,334.8
342,333.1
346,338.0
327,325.8
309,309.0
289,292.7
275,276.6
265,267.0
253,251.3
252,251.1
273,277.3
300,300.9
309,306.4
294,294.7
278,274.5
269,273.2
297,299.7
318,322.0
329,326.0
340,330.5
327,312.2
346,328.0
346,329.6
341,329.4
339,332.8
341,339.4
344,344.2
326,328.1
307,313.7
287,290.9
267,275.1
253,266.5
248,256.7
249,255.6
268,276.7
295,300.5
305,302.3
296,289.0
279,281.2
268,279.8
292,313.7
314,337.6
325,342.2
333,347.0
317,326.4
340,348.1
343,350.2
340,347.6
336,351.9
335,355.9
337,354.8
320,336.7
303,315.7
284,299.6
266,276.7
255,271.9
245,253.7
244,255.4
264,277.3
289,301.1
298,303.3
289,287.2
265,261.3
253,256.9
270,278.9
286,294.5
297,301.5
306,305.2
301,298.7
310,302.8
303,303.5
301,301.9
300,302.3
307,307.8
312,310.8
301,306.8
288,294.7
269,278.4
250,258.0
241,256.2
232,233.0
233,233.8
253,253.3
278,282.2
286,289.5
271,271.8
241,242.5
224,228.5
230,234.9
243,242.7
249,246.6
255,254.1
259,258.5
258,258.8
259,258.0
260,260.3
263,268.1
281,288.0
292,302.5
288,299.2
280,288.3
265,272.7
249,247.6
238,238.9
229,234.3
236,235.3
261,254.0
290,280.5
294,287.7
286,281.1
272,270.7
261,276.1
289,296.1
311,329.2
318,332.2
326,337.4
309,319.0
329,343.0
331,343.5
330,343.3
333,345.6
333,350.9
339,350.8
323,330.9
305,314.0
285,295.0
266,276.3
254,269.1
243,251.8
246,251.1
270,276.0
298,298.9
307,303.3
297,287.1
280,276.4
269,273.6
299,310.9
321,335.1
333,338.2
339,348.8
317,325.2
336,341.2
338,344.1
341,341.9
346,349.6
352,354.1
348,352.3
330,338.2
312,319.0
292,297.7
277,279.4
266,268.8
255,256.6
256,256.8
273,279.3
299,301.1
308,306.5
295,295.2
274,280.6
270,280.6
304,317.4
319,345.0
323,346.5
330,346.5
310,313.9
331,344.9
333,345.4
328,343.5
332,354.4
338,350.3
341,350.0
326,328.7
309,313.7
288,292.5
272,279.1
262,266.2
252,253.2
253,254.9
274,283.7
294,306.7
305,311.5
296,296.8
280,280.0
269,278.4
296,308.3
316,324.2
328,325.8
332,326.8
309,313.2
329,335.5
335,335.4
329,334.7
332,341.0
340,351.7
342,352.0
326,339.8
310,318.2
290,300.1
274,279.4
264,268.3
254,256.3
257,257.7
280,286.2
308,311.9
317,316.6
306,302.2
290,286.6
282,287.2
307,318.4
315,329.8
320,332.2
326,333.8
316,308.3
332,329.8
330,331.2
329,331.1
333,340.6
343,353.6
343,353.3
326,337.5
309,323.4
289,298.5
271,279.2
259,265.6
245,254.2
252,257.1
278,279.7
304,307.4
308,312.8
293,293.9
270,265.6
260,261.3
278,290.5
288,304.7
293,308.8
297,312.9
291,306.1
297,308.4
299,310.3
296,306.3
295,309.6
305,313.1
310,316.7
302,314.4
290,294.6
275,278.0
254,256.2
244,250.6
235,234.3
242,235.6
263,260.4
289,285.3
295,290.0
279,264.7
249,240.6
231,230.1
238,242.1
251,249.4
250,250.1
251,255.0
250,258.9
255,259.3
259,258.8
262,259.4
272,271.3
300,290.8
306,301.8
300,301.4
288,286.6
271,271.0
252,249.8
243,240.6
236,231.6
245,234.9
266,259.8
290,284.5
297,286.7
284,273.0
272,262.7
280,260.6
316,296.8
336,299.3
339,301.1
339,303.2
314,293.6
331,303.9
331,303.1
327,301.1
332,312.1
343,337.8
344,340.2
328,323.2
313,315.4
294,294.4
273,274.9
261,266.8
250,255.3
255,255.9
278,278.4
304,304.2
310,306.9
295,290.6
271,282.4
263,281.2
282,307.8
295,326.2
297,330.1
300,333.8
293,312.2
302,328.5
302,329.2
302,328.5
307,339.1
319,354.4
325,354.3
315,335.0
304,317.7
289,298.9
270,282.2
257,270.6
249,256.0
257,258.2
282,284.2
308,310.1
314,311.6
302,297.2
291,282.7
283,282.1
305,311.3
323,324.4
332,325.5
334,326.7
316,314.8
339,331.1
337,333.4
336,332.7
338,338.6
349,351.0
349,349.6
334,335.8
319,316.8
301,302.5
281,280.5
271,269.5
261,257.7
266,258.2
289,285.2
313,311.2
319,314.1
306,304.5
292,288.4
286,286.9
313,312.2
325,332.1
326,336.1
332,335.9
312,316.9
334,333.7
335,335.3
337,335.0
344,343.1
354,348.7
353,350.6
335,331.8
318,321.2
298,297.8
282,274.3
274,268.2
263,258.1
267,261.6
289,280.0
314,312.5
317,314.4
304,304.2
286,286.2
286,286.6
315,315.0
332,331.2
332,333.5
332,334.5
317,318.4
343,339.0
347,339.5
339,337.7
340,341.1
349,357.0
346,358.3
329,336.7
314,318.1
294,302.3
275,281.6
264,269.6
253,262.4
256,266.3
279,292.3
302,311.4
306,314.9
286,301.6
267,267.9
268,265.6
297,291.1
311,300.0
316,307.5
319,312.9
307,302.0
321,306.7
321,305.4
317,302.9
321,309.1
330,325.2
327,327.9
315,322.8
302,303.2
285,284.6
259,265.0
250,252.7
240,248.0
242,251.1
266,276.4
289,296.9
291,298.0
271,278.2
243,252.2
236,240.5
250,258.2
260,268.6
261,275.2
257,272.9
262,272.8
262,272.5
265,270.7
260,273.4
271,279.6
295,308.1
299,311.0
291,305.1
286,297.4
273,282.8
256,259.4
243,250.8
235,239.6
241,243.1
265,270.5
289,286.1
294,290.2
282,280.7
273,269.8
280,272.1
313,308.0
339,324.3
346,329.0
348,332.7
323,319.0
347,334.5
347,337.8
344,337.1
350,344.3
355,355.4
346,355.5
328,331.1
309,319.3
290,303.9
271,283.9
259,267.1
248,250.0
250,250.9
270,282.5
294,308.1
300,311.5
289,303.3
277,283.0
273,283.0
304,308.1
331,322.4
335,325.8
340,330.5
318,311.4
341,335.2
340,335.7
337,333.9
343,341.0
350,352.0
346,354.1
328,337.8
310,318.5
292,300.3
274,282.3
267,276.2
254,257.3
258,260.2
280,286.3
306,310.9
316,313.9
306,308.2
294,292.8
281,291.5
301,314.7
321,335.5
327,339.5
333,340.9
314,312.6
341,333.3
333,336.0
327,334.5
333,345.1
348,357.9
345,356.9
330,337.6
314,319.8
295,295.1
278,281.9
271,268.6
260,262.4
264,264.5
286,301.8
314,319.5
321,320.2
309,310.8
297,299.9
288,298.5
312,327.5
317,344.8
324,345.8
327,345.5
306,324.7
330,345.2
330,346.6
330,345.8
336,356.1
351,380.4
350,382.9
333,374.8
318,347.2
298,320.3
283,304.5
272,289.5
260,260.3
264,264.9
285,298.0
312,318.7
318,320.4
307,307.8
293,304.0
289,301.4
323,325.6
343,341.9
346,342.6
352,343.7
327,323.2
352,343.6
352,345.3
350,344.8
357,357.1
361,378.3
352,381.8
336,369.9
318,345.0
299,322.9
281,304.4
268,283.8
258,268.3
261,274.1
280,299.3
302,320.7
309,322.9
293,314.6
270,307.9
270,306.6
294,295.7
313,309.6
317,314.1
317,318.3
308,306.1
318,314.3
315,313.4
314,311.3
320,314.6
324,321.1
318,321.7
306,315.7
292,301.7
276,281.5
258,259.8
248,253.5
239,247.8
243,248.3
265,280.1
289,302.4
291,303.4
270,291.7
242,263.1
230,251.9
238,258.0
251,269.7
259,274.8
256,273.5
261,271.7
258,270.3
258,268.9
253,271.9
261,279.4
288,305.1
295,306.7
287,305.8
276,299.5
262,284.7
249,260.6
242,245.9
235,235.9
241,239.6
265,266.8
291,296.5
299,301.0
284,289.9
273,282.9
268,283.4
290,323.0
312,328.1
318,329.1
324,330.3
307,324.4
326,343.8
333,344.1
333,343.4
334,345.1
345,361.2
342,364.7
325,355.9
309,336.1
290,325.0
275,307.3
266,296.5
255,258.2
258,263.4
279,297.0
303,318.4
309,321.0
296,313.1
284,304.7
287,302.8
319,329.7
339,352.2
343,354.2
345,355.9
323,332.3
345,352.2
344,353.7
344,351.9
352,357.3
357,374.4
348,375.8
332,352.9
316,350.3
295,317.1
279,297.4
270,284.2
257,271.9
259,276.8
282,294.2
306,315.4
310,318.2
297,314.7
285,304.6
287,304.1
321,318.3
345,335.6
347,336.8
350,333.8
329,312.5
350,334.9
350,336.1
343,335.1
352,347.1
355,361.0
347,360.6
331,347.7
315,339.8
296,307.4
279,298.0
270,281.0
259,261.6
261,264.8
283,301.1
307,316.7
312,319.9
301,312.9
288,304.5
280,303.5
308,349.1
327,353.5
337,355.7
339,354.4
320,337.2
341,350.4
335,352.2
335,351.5
343,372.0
352,391.4
347,391.7
331,377.5
316,352.3
296,329.7
280,302.6
271,284.3
259,268.1
263,273.7
285,314.3
309,324.8
316,326.6
306,315.4
295,308.0
287,306.2
307,349.6
309,359.2
313,360.0
323,357.9
305,342.2
331,356.7
336,357.1
331,355.6
333,371.0
343,392.6
342,393.4
327,372.1
312,357.5
294,326.7
279,308.2
269,294.4
258,268.5
261,274.2
285,312.7
309,327.8
313,329.3
296,319.7
276,301.5
270,301.0
285,285.0
295,297.1
294,301.8
298,305.5
292,299.6
305,305.8
306,304.4
300,302.5
305,306.6
321,323.7
321,325.0
309,315.9
296,295.1
279,278.0
261,253.6
251,247.4
243,236.1
249,238.1
272,283.5
294,299.1
298,300.4
280,290.7
251,260.8
236,248.4
235,250.8
242,257.9
247,261.2
248,266.5
247,269.8
251,271.8
248,271.7
252,273.6
262,281.3
288,300.4
292,305.8
286,300.0
276,289.3
262,270.3
246,253.7
240,242.8
232,235.7
239,238.8
261,268.1
285,297.0
290,302.5
274,291.0
253,289.6
252,290.8
273,357.5
290,366.9
295,368.9
296,367.1
289,355.0
297,365.2
293,364.9
293,364.5
301,373.4
322,396.9
324,397.6
314,378.5
300,349.9
283,323.8
266,303.6
255,287.1
248,264.3
255,266.5
276,303.8
300,321.8
305,324.0
292,318.1
280,304.4
282,301.2
310,346.8
327,346.4
330,350.2
333,351.7
317,342.9
338,354.3
339,357.0
337,355.0
345,365.7
355,386.8
351,388.0
336,369.3
319,354.3
299,321.2
282,297.7
273,282.3
261,271.9
266,276.2
289,296.0
313,316.8
320,320.3
309,315.3
298,302.0
302,301.4
337,343.1
355,349.6
355,349.8
356,347.3
336,325.1
353,346.1
354,349.8
353,350.3
364,355.0
371,365.5
364,364.0
349,355.0
332,350.9
309,309.4
286,299.9
273,286.1
261,265.2
268,268.1
291,301.4
313,320.0
318,321.4
308,315.2
300,301.5
303,300.2
336,352.4
355,357.5
356,357.1
356,356.4
334,340.0
357,353.2
352,355.2
351,354.2
364,359.8
382,377.9
383,379.0
369,365.3
353,348.2
330,322.2
309,299.1
297,283.4
284,268.8
292,275.2
316,312.6
336,319.0
338,322.0
330,313.8
332,305.1
338,302.9
363,342.7
365,348.7
368,348.5
364,347.5
336,332.9
356,345.8
363,347.3
362,346.5
372,355.7
392,373.6
394,374.6
379,363.5
361,344.2
338,330.2
316,302.9
301,290.7
288,284.2
295,287.9
316,317.7
335,337.0
335,338.0
320,328.0
303,318.8
301,319.4
327,296.3
329,309.6
331,316.2
336,316.8
319,311.4
332,322.9
326,323.6
330,321.1
343,327.0
359,333.1
358,338.9
350,335.1
337,313.9
319,295.9
295,277.7
284,264.6
278,268.2
288,267.6
312,293.2
330,313.8
328,314.0
309,298.6
287,272.4
277,268.6
280,269.4
284,268.5
280,267.5
277,269.0
280,270.4
278,267.5
277,267.2
281,271.2
297,284.7
331,317.6
338,325.6
331,325.7
325,312.0
308,296.4
286,279.7
274,268.2
267,265.8
279,274.6
303,315.3
325,335.7
329,334.1
322,332.7
324,334.9
322,341.1
342,355.2
351,366.1
343,366.8
341,370.3
321,351.2
341,360.8
342,359.2
343,355.2
349,360.4
367,378.4
372,383.0
359,368.3
345,354.8
325,336.8
305,313.7
293,304.7
283,278.2
291,287.6
314,316.9
334,333.3
336,333.6
326,315.6
326,314.0
325,317.9
343,354.1
348,357.4
344,357.3
353,352.5
339,337.4
355,350.4
351,350.2
348,348.4
356,362.4
376,374.8
378,381.4
364,376.2
349,355.4
328,335.5
307,308.5
294,300.9
285,285.0
293,298.2
317,321.6
337,337.5
340,338.3
331,327.3
330,333.5
330,334.8
347,359.1
354,368.4
345,367.7
344,367.4
326,345.9
351,362.1
351,364.1
353,362.8
368,370.2
378,394.4
374,396.7
357,380.8
340,363.8
318,336.2
302,307.6
291,295.3
282,306.4
291,314.6
315,336.9
333,345.8
332,344.3
315,328.4
304,329.8
310,335.1
346,377.3
365,388.4
367,388.2
365,388.7
340,370.7
359,380.3
364,379.7
364,379.3
377,387.7
395,394.4
394,404.8
378,402.4
361,380.7
339,332.7
319,323.6
305,319.9
295,308.8
302,319.5
324,335.0
343,344.0
346,341.6
337,330.1
340,329.2
344,337.7
370,370.0
382,383.1
387,383.8
379,385.0
355,367.7
375,381.1
377,382.8
373,378.9
388,390.0
404,399.1
401,402.6
385,394.7
368,377.3
346,345.0
319,326.0
304,319.9
294,305.6
300,309.0
321,332.8
338,339.4
343,339.0
330,328.6
317,317.9
321,321.3
347,315.1
356,321.1
340,319.8
334,318.2
315,308.7
329,311.5
322,311.9
321,308.6
338,316.2
356,330.3
357,335.3
346,337.5
333,327.7
315,305.1
292,283.0
281,278.8
276,302.3
287,308.7
309,322.3
327,332.5
326,331.4
308,294.4
283,272.2
277,264.9
289,273.4
296,272.8
285,270.1
283,267.3
282,266.3
281,264.6
281,261.5
286,266.6
302,282.9
332,317.3
337,329.6
329,327.2
319,312.4
306,296.2
285,272.3
274,261.6
268,291.3
279,297.6
304,317.9
324,339.1
327,338.1
318,327.2
323,333.7
327,341.8
345,373.4
351,379.3
350,375.2
351,374.6
326,363.3
345,373.7
348,375.8
349,375.2
356,381.4
377,394.1
381,395.7
368,387.2
354,373.9
333,348.4
316,320.3
302,312.1
293,295.5
302,305.0
328,334.1
345,343.5
348,344.5
334,324.4
336,329.1
339,335.8
360,345.0
365,354.6
358,354.9
355,356.1
341,342.8
354,355.5
356,358.1
353,357.3
365,361.1
386,387.3
389,387.7
374,373.5
359,367.5
337,341.7
314,316.1
302,304.0
295,308.5
306,321.1
331,336.6
347,347.2
351,348.1
339,335.4
339,342.6
340,345.1
360,363.4
363,370.3
354,368.4
351,367.3
326,345.9
342,363.5
344,365.2
346,364.2
359,370.2
382,391.6
382,389.5
369,379.4
353,363.6
332,340.0
309,309.3
294,295.1
282,309.9
297,316.7
322,335.9
338,351.3
339,348.7
326,336.1
324,336.2
328,344.0
364,382.3
380,399.9
380,402.5
379,404.3
359,390.0
380,395.3
379,396.9
377,393.6
387,402.2
393,413.1
385,412.7
368,403.7
350,384.4
327,335.1
307,322.8
295,318.3
288,305.4
296,314.5
317,342.1
331,349.6
330,349.2
313,333.1
305,337.7
310,343.6
336,373.0
355,384.7
357,384.9
353,385.1
330,359.0
350,374.7
350,378.1
350,375.7
359,382.1
370,403.1
366,402.7
352,388.8
336,375.2
317,336.1
298,313.8
286,303.4
277,297.7
289,305.8
316,336.4
333,344.5
333,342.2
317,327.8
302,324.1
300,330.1
318,326.9
322,330.9
319,328.0
327,326.5
315,313.6
316,312.9
316,310.8
313,310.1
323,321.2
342,338.8
343,343.3
333,341.2
320,333.3
303,313.0
284,299.9
274,295.8
266,296.9
274,305.0
295,318.9
318,332.0
321,329.6
302,302.2
278,282.3
269,279.7
281,279.8
288,280.9
282,278.5
284,273.8
277,272.4
275,268.9
272,265.2
277,266.5
286,284.2
316,331.5
325,332.2
328,332.7
320,324.5
304,297.2
286,281.0
275,268.7
269,295.8
280,303.4
305,318.3
323,331.3
327,330.3
318,311.2
319,309.7
323,317.5
345,369.6
347,385.3
341,384.1
345,384.0
319,372.0
346,383.4
349,381.1
348,380.5
355,390.9
372,408.4
374,413.1
360,405.7
345,375.9
324,338.5
300,310.2
287,302.8
278,298.6
292,308.7
317,334.4
336,344.7
338,345.2
325,330.0
323,329.7
326,332.2
350,360.2
368,370.7
361,370.3
362,370.1
346,354.6
370,367.5
372,366.7
369,365.9
379,372.7
386,395.3
382,395.1
365,382.9
348,357.8
326,336.5
307,310.0
296,297.9
284,299.9
293,305.8
316,337.0
335,352.4
337,352.1
320,344.9
317,336.6
321,336.5
350,350.8
363,361.1
368,361.5
372,359.2
353,344.5
376,354.8
369,356.0
365,355.8
379,377.0
396,396.5
396,395.8
382,384.7
365,362.3
342,340.5
322,313.7
310,301.0
299,303.3
307,309.8
331,339.5
349,347.3
353,344.4
346,328.0
352,327.4
354,334.4
383,370.6
389,384.2
383,381.2
377,382.2
349,364.0
370,372.7
379,371.1
383,371.5
401,385.6
425,395.8
428,402.9
413,398.0
395,380.2
372,345.0
349,318.1
337,310.6
327,303.1
335,312.8
358,337.7
368,345.3
366,344.2
359,336.2
370,337.1
376,340.8
396,366.1
397,374.4
390,372.6
390,372.6
360,350.9
378,369.4
377,374.2
376,371.1
389,379.9
411,396.6
414,404.6
398,391.9
382,378.4
359,338.5
339,323.9
328,316.3
319,302.9
328,310.6
349,342.5
362,350.8
358,348.8
342,341.5
333,336.0
342,344.5
368,352.1
364,355.5
349,348.4
347,343.3
328,334.4
347,333.1
344,329.1
341,329.4
351,337.7
372,358.2
374,362.7
366,352.8
358,344.5
345,313.8
323,290.9
314,280.7
309,316.0
321,318.8
343,336.9
354,343.7
348,339.9
328,307.6
310,289.2
308,286.0
318,313.1
315,314.1
296,312.9
287,309.9
283,309.2
288,308.7
292,308.6
295,312.8
311,327.0
344,370.7
349,375.3
343,375.2
335,363.0
317,332.3
296,329.4
284,319.8
278,306.5
290,317.5
315,333.5
330,339.2
328,334.3
316,316.9
317,316.9
335,327.7
380,379.6
397,381.1
388,371.8
381,366.3
362,355.8
373,360.6
372,362.0
371,360.9
379,377.3
392,388.7
392,399.3
375,398.0
359,389.0
337,353.6
313,319.4
298,319.3
292,298.1
304,310.0
330,335.3
344,340.9
344,337.4
334,331.9
337,332.7
342,338.0
362,367.8
363,375.7
352,367.8
350,359.5
329,338.7
348,347.7
350,347.3
350,347.5
357,359.2
376,381.7
378,388.9
364,382.7
351,365.9
331,350.4
310,328.6
301,321.4
292,302.3
303,314.5
327,331.1
341,343.7
337,344.9
317,339.2
299,338.8
304,343.5
339,366.0
354,377.7
355,376.8
353,377.8
345,355.7
356,369.7
355,371.1
352,369.3
362,380.4
373,400.6
369,403.1
356,390.2
342,373.0
325,342.3
302,338.1
289,327.9
280,312.7
290,323.0
316,339.4
330,352.5
331,350.7
317,340.0
314,344.0
320,354.2
347,369.8
348,383.2
341,383.1
340,386.0
319,371.4
340,388.0
344,389.0
340,388.9
346,391.8
362,397.0
362,400.1
349,386.0
335,371.5
318,348.9
296,318.0
284,310.6
279,316.1
292,320.8
315,340.0
329,346.6
329,344.8
315,331.9
311,336.3
317,345.7
349,374.4
353,385.0
346,381.9
349,384.2
333,366.3
341,371.6
347,374.8
345,372.4
355,381.9
372,399.0
373,402.7
361,389.7
347,376.5
329,345.2
310,321.0
300,308.6
295,304.7
304,313.5
326,337.5
338,341.5
337,338.0
323,319.5
314,314.6
317,318.1
340,327.0
340,331.4
333,331.0
328,333.4
310,323.9
326,328.8
325,326.2
323,323.7
335,328.4
358,333.9
360,346.3
351,345.7
337,334.1
317,314.2
296,288.8
285,281.5
278,295.0
291,302.9
313,308.0
326,321.7
323,320.8
304,292.2
281,268.7
276,262.0
289,270.7
286,277.7
278,276.2
275,277.7
273,280.3
273,280.5
271,277.8
275,275.9
291,291.2
328,321.6
338,330.1
334,326.2
324,313.4
304,291.7
285,269.3
276,257.9
271,295.4
284,307.9
308,327.0
322,344.3
322,342.4
308,331.0
304,335.9
311,344.7
336,374.6
337,387.8
323,385.0
316,384.1
295,366.6
305,374.4
311,375.9
312,376.0
324,386.5
348,398.8
353,408.6
346,401.5
337,386.1
322,336.6
301,326.6
292,318.7
288,294.0
301,306.4
323,333.2
334,343.7
330,341.9
312,327.5
296,331.7
301,340.8
321,370.4
315,380.0
309,379.5
303,378.1
296,357.1
296,365.6
290,367.3
294,369.6
307,381.1
338,401.4
350,408.5
346,400.5
340,392.0
328,345.8
308,315.7
302,303.3
302,314.1
314,325.8
331,338.1
330,347.0
322,347.9
303,335.0
292,341.6
296,345.8
311,359.9
297,368.5
284,367.5
280,366.8
274,346.5
268,360.4
268,360.1
277,359.7
290,377.5
328,399.4
346,397.6
343,386.8
336,365.4
323,334.8
303,310.4
300,300.0
300,302.8
309,313.3
326,338.3
330,352.6
320,352.0
292,339.1
274,343.4
274,351.4
286,376.9
276,382.8
270,384.1
269,384.4
270,366.5
272,378.7
271,376.8
274,375.4
291,381.9
327,401.8
332,401.5
327,390.9
323,373.6
309,336.6
297,330.9
302,320.3
299,323.6
311,330.5
327,340.5
332,351.4
326,345.0
304,330.0
279,334.8
270,341.1
274,333.9
263,338.7
247,339.2
240,334.0
238,321.9
234,320.0
235,318.1
240,320.7
252,325.1
285,347.6
299,358.3
299,356.3
304,349.7
300,355.4
288,323.3
288,318.1
289,318.8
298,327.7
316,331.1
320,334.0
311,326.1
290,307.9
264,299.0
261,298.2
284,362.6
284,369.7
270,370.1
259,365.6
254,355.7
250,358.1
249,352.2
247,349.4
264,359.0
297,371.4
305,379.7
301,377.1
293,364.0
283,340.0
268,305.1
262,298.5
264,302.9
276,311.4
297,330.9
306,333.3
301,329.4
279,303.4
254,283.6
247,281.0
265,281.5
264,293.6
247,284.9
247,281.7
249,280.1
234,276.3
240,273.0
243,274.6
258,280.3
292,321.8
302,329.8
298,336.0
293,326.6
281,304.6
265,295.1
259,284.9
255,309.8
270,321.6
301,336.0
313,340.8
311,335.8
294,327.3
288,335.5
295,345.6
315,392.4
311,395.6
303,394.6
300,391.4
288,374.4
294,377.6
292,378.5
290,376.7
301,384.0
326,413.7
333,420.0
326,415.2
315,407.2
299,371.6
278,343.7
267,339.4
263,309.1
278,315.6
302,335.0
314,345.5
312,341.8
298,332.9
298,340.8
311,346.2
352,389.6
372,389.6
380,385.1
375,378.3
361,365.9
374,367.9
379,367.5
377,365.5
385,372.0
395,402.9
395,411.2
382,406.6
364,400.0
335,384.0
308,342.3
295,344.7
